Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
0,0,1436.6606002218052,1434.5345185265173,1421.426276401399,1434.1437966594542,1431.7367918931463,1431.6555102446355,1436.226590309547,1432.0673767831577,1376.6777610850552,1380.9289980797348,1375.606491808443,1379.2080279809352,1379.2450154973112,1374.9037519614358,1342.5349004351383,1338.8340820140804,1341.6857642784573,1336.3930342537503,1332.104672130039,1338.8631185952825,1326.6702885585605,1337.669881939328,1333.6622847060698,1327.596802566395,1325.8991504027722,1329.0539098642641,1341.1377938468283,1339.061752589909,1337.1687151931133,1335.0205746603092,1416.632560387987,1407.502312983414,1422.221632539593,1314.278729022553,1414.7988223978123,1315.1712279224191,1312.5534262992849,1313.2623836920607,1313.1938817204027,1409.2922339920588,1394.7671882676834,1407.4290439704137,1396.1409621220525,1399.4538158213459,1473.1290055130494,1536.571311283978,1573.0443758733722,1558.5971547988727,1519.1198565763348,1464.4551035696413,1334.1049686458891,1472.0330025654127,1517.9289484413375,1435.7043376021209,1334.0976413220633,1325.7835285674746,1439.7497463841576,1429.5952534603932,1441.552836160856,1431.5939405708202,1426.7367419162792,1432.6502027569466,1439.5869563336307,1439.6467393763144,1372.619466033107,1371.156489380464,1382.4145326840614,1379.3228636724846,1382.7568001087427,1379.6811484698978,1336.4903146229178,1341.7038732868634,1340.1349223587733,1341.6906236720106,1331.2529172027184,1323.7632830759699,1328.7454678163426,1332.710325922275,1335.9577485123714,1327.8677184227524,1327.7135543745887,1334.7483449188308,1341.075528904372,1347.134476681795,1343.5674461129215,1339.6496623658736,1418.2248412452295,1412.679147649423,1425.594020511782,1315.4884204267423,1414.3775888657965,1317.7624471475006,1314.119705315848,1314.415115642083,1311.070947094626,1410.7955006843717,1401.3827434684156,1405.0669142651052,1395.921596881911,1399.709653198671,1472.3928634504211,1531.0843924873118,1566.1969319824884,1549.526336507576,1512.558149925052,1471.2431045400708,1331.2004505883394,1472.7931119480447,1530.2721860682072,1439.3604675933589,1341.3983071636678,1323.0384051037772,1434.5050782291182,1439.0400092481307,1440.0280213662966,1434.7592404213408,1440.9741426289206,1432.243422790149,1438.1816589718505,1435.2960996014433,1374.8672207472737,1377.2245914933303,1379.1351073193714,1374.1547075467515,1380.32350028996,1375.4976125916069,1336.9838938353962,1332.436024321192,1338.4540725825186,1349.19795327733,1334.6333166401548,1328.03115574314,1331.4993169843065,1338.4915130741215,1330.078770419303,1327.4026031011167,1329.7611054867086,1322.6271588244715,1346.946988433936,1334.049521896218,1346.4150435140502,1348.529210386494,1409.3254468668802,1407.4517760635024
0,1,1390.3290607840383,1387.5858836737204,1386.6612330136802,1376.890708962352,1386.4661570857454,1397.2451200766932,1389.547572698549,1389.509757279314,1387.7144789992285,1395.7224989152808,1391.7739309761125,1378.058731167285,1388.1604090331123,1386.5220940673,1385.6079417930928,1391.7063690875673,1386.5662310801317,1386.0507349016118,1383.8785845150126,1390.1379516087761,1378.9038606908036,1389.2873058548446,1391.2935243633776,1386.6159758377596,1383.9928301098842,1387.7798156115264,1378.728959442257,1384.2087529978664,1390.1540648988776,1386.2989300029371,1376.626512688618,1377.539583151766,1385.927320212396,1385.7404486583634,1384.7183540000606,1381.1199697559887,1386.8437646955706,1389.705129612681,1387.9136480422533,1387.6920159492413,1381.4231915944674,1388.3300223298686,1391.7562098341225,1383.2093382187775,1386.7521298539434,1386.2052021047198,1390.649096474143,1396.7995870024638,1392.6965916558988,1397.792937280593,1395.8444527680585,1394.579896475997,1386.4132741878257,1390.007540852901,1390.1374765666726,1384.4487608260597,1385.3296361874395,1387.2537131996316,1389.5877709859744,1389.544335915216,1386.8778425822013,1386.3675785050082,1382.919464574027,1382.9677306518877,1393.3953687662138,1393.1366172796259,1384.930168258515,1386.3557641034745,1389.7865874122306,1392.179865552279,1387.6784652648419,1378.0784146213218,1385.5246041385255,1390.9352375446608,1376.145636161131,1386.2212832606363,1384.9688091622388,1387.5897107891801,1382.1695534781672,1381.5236757893574,1391.6367514330357,1381.9710987027854,1389.856017540447,1383.3885939699949,1389.8432005520303,1386.1664096553804,1381.518272932953,1382.33740255404,1389.781083416611,1389.6669644550864,1386.005322094437,1390.3602867935936,1384.208191370951,1385.8021929701158,1384.165426076305,1386.6357024922168,1390.5489225952592,1388.9463752702056,1381.5758783964145,1391.8793929826504,1387.8660122366205,1391.438115541388,1382.8434989441766,1387.4023136829078,1389.1107207911773,1389.660768978459,1382.3200563076907,1384.6899121431252,1387.7954787844078,1392.808749807247,1384.0113885991582,1385.4366773488023,1383.9304429497695,1394.0779702098582,1383.5388697934359,1386.3357756579824,1383.079805026988,1387.685254442996,1384.2631545151717,1384.781056036697,1383.1211418646621,1376.877492990119,1381.2921346845849,1384.8195571787141,1391.6901231284176,1385.2871037049122,1385.920029161406,1390.2955242422756,1388.3787683188616,1387.187557240226,1390.977883719981,1395.3436903654306,1384.7629216300443,1385.872608492996,1384.2381713604566,1388.9132698492672,1391.5971033244089,1396.259135832414,1390.9484156466965,1386.6270483528513,1388.89410593841,1394.6880500777318,1386.456935253962,1383.5762104798619
0,2,1392.006910034291,1388.5099652820936,1388.9299296638621,1383.8860822675501,1386.4137970758793,1388.6689689859477,1386.8012453376462,1386.4199099922946,1388.662282191011,1394.873485437893,1388.941456513554,1383.2952844200395,1389.714772726116,1385.9839234784683,1382.4121531745197,1383.5154003813232,1387.3984903794062,1391.6949573194427,1386.1848050156523,1387.7911211168266,1387.0517034387674,1385.9661138392325,1388.395700153463,1387.0845003747966,1384.8405128548418,1383.2294456389557,1380.9752071501368,1385.0490611946707,1384.6048992537749,1389.7249024178616,1384.2979205457862,1386.6677875340029,1386.4170810671767,1389.1135306485367,1387.398888686431,1385.9414294406492,1386.0400717694981,1384.661930907748,1388.1096030531319,1384.9920636055967,1388.8977527714505,1389.131584760265,1387.1832394466744,1387.6623633789418,1392.3218171842066,1384.8054587241531,1391.298902346283,1388.0531489466334,1390.7953289842344,1392.4568379018779,1388.4859022020416,1390.992869066121,1391.8895530724467,1387.3348375178616,1389.4605915313482,1387.8620295931755,1388.4137968835628,1387.7773286381178,1388.3907085559106,1386.7381323130019,1386.0700595481578,1387.2938480645776,1382.7163222009942,1385.18248647218,1386.6115345131634,1386.9387975533796,1386.8533370472205,1380.9781018826493,1387.3454093017256,1387.2634268033864,1384.391179589821,1384.7498121622446,1385.8805033049612,1389.283044124345,1387.0012125006315,1384.7689919862469,1388.5869397205415,1386.5448526559032,1386.773925655367,1380.9985470918346,1388.2939981786972,1383.5623142136872,1388.2520954703373,1387.5764588407055,1386.6616534462626,1387.5488201704104,1386.6207308747105,1383.9509730689135,1389.7274301077177,1385.428039588313,1387.0343415346542,1389.4131050826948,1386.082037454351,1386.0898987169337,1385.6073892448117,1387.4003286448813,1383.9361574578943,1387.0364968323272,1384.5026627969826,1388.0328950596584,1388.7605980268484,1395.38809080652,1391.0101588118403,1386.7643616445278,1392.5001699716026,1386.0407566461727,1384.0481027299288,1390.837492196961,1387.9770453961296,1388.4183690233813,1385.1618076227771,1383.761033661814,1384.6682348007862,1386.3447055599836,1387.6600328026557,1387.2981656091797,1389.71690905718,1387.0085564786236,1385.0376204110626,1388.7583504937625,1385.8143371421434,1390.0636138497698,1383.9666370615448,1387.4012336386538,1388.6681472443804,1385.1367407922617,1382.5288677387875,1385.6726021337643,1388.6347484365597,1386.5868049711742,1388.8476540180854,1388.564342611885,1385.2222168987819,1388.0249796729588,1380.0698975980988,1385.3229404013116,1384.3342434555038,1387.0914272529717,1388.2421809816124,1384.9751951220487,1393.076707016643,1387.9172233317045,1387.4074444882085,1386.7938646351906
0,3,1387.4745338178116,1389.1744194168036,1387.982282816143,1386.0829130824432,1389.1601198241367,1386.2072388962174,1389.2239011119955,1386.0171240838845,1388.0184185210858,1387.289305960256,1386.1706532001565,1385.2800959257504,1387.3902630257403,1387.1421455854688,1386.1597392059837,1387.1213697240646,1386.2438582013235,1387.1766608580174,1385.3113919955904,1386.7171916730124,1386.9086142855303,1388.9271421183855,1387.0090483920153,1386.6527107555432,1386.0404900726937,1386.7276738951573,1383.9388079241796,1384.8119998261786,1386.028053477095,1387.3418186991994,1384.9515477060586,1388.1300985073026,1385.5298014050497,1387.4320513627263,1388.8859654037649,1385.4757165980675,1388.8061724176107,1384.964702212597,1385.0613889351082,1386.0190559432142,1387.1225480295027,1387.0396098433657,1386.4985228221942,1386.82929038864,1388.661909549686,1385.8615063054126,1387.228703578856,1388.506907108097,1389.7347671015657,1389.9677232293463,1385.804413097753,1388.080265266381,1387.613844920746,1390.063662067691,1386.5472061692356,1387.752597958033,1389.599793684694,1386.4293565636924,1385.835431109495,1385.2341809704403,1389.1114881938315,1388.1372175447248,1387.9821172238708,1386.693289911573,1384.7357473690727,1388.2458153425416,1385.2042084843586,1385.2784884261787,1387.3311942285413,1387.1127370797299,1385.550856291561,1387.0681279919006,1387.2370258698024,1387.2735279386354,1386.9427638229447,1386.0526709913188,1385.941457234048,1388.3757005806533,1384.25343261929,1386.1906256428408,1389.1368200581003,1389.261745610463,1385.511717778904,1385.844716906708,1388.038294169452,1388.1786855437374,1390.922314195608,1388.6663472956054,1387.0163426637628,1389.1226916748142,1387.2360104949164,1385.6664310082624,1384.7428571993692,1387.4718161997357,1386.1434128996625,1389.614735675067,1386.9227081200404,1384.1967168799988,1389.4480542624972,1387.044360706966,1388.7080921684403,1389.617529641328,1389.356662167932,1387.1557495810373,1388.38733437144,1390.4624878135896,1382.910069259919,1388.7843594708966,1388.3566206720666,1386.8213775229274,1385.5596328929612,1388.775769851273,1386.342575678855,1386.9339904605658,1385.3791615052123,1390.330587995553,1388.891071828269,1385.6220476338726,1386.9720768721947,1388.1513212327243,1385.4875946483432,1386.8581341375773,1385.6260590038273,1385.0758424937449,1386.717769000516,1389.5169786866104,1385.3450322431556,1387.341688544827,1385.8682030781897,1388.3931332842665,1388.3103163090404,1381.069519384255,1386.030667859538,1387.3790456906518,1384.8761449738113,1386.2128362430228,1386.7572894295718,1387.9987582764343,1387.3476469661632,1384.8218739242918,1389.125127058315,1386.1290684773628,1390.4618430092785,1386.5611592941075
0,4,1387.1808737555514,1387.5821849839883,1390.3078559511252,1385.1713759037893,1386.2600984482422,1386.6426100268118,1387.9622828513798,1387.5143046535818,1388.2497158394206,1388.4819699795237,1388.9226161146764,1385.7861505370638,1388.4600969953763,1385.4862516126445,1386.0642695018284,1385.9843631705319,1389.6340999298463,1387.4214499207676,1386.169985003335,1386.6235958479106,1388.039196062447,1386.5775738951493,1388.4907024678312,1386.6075833543462,1386.7218048747452,1386.1797091852825,1384.1485919470526,1385.2226619884818,1387.5563264810485,1388.665307320788,1386.0495900823653,1387.7052543836185,1384.560722363851,1388.0821790340945,1387.7159696471092,1388.502208293696,1387.511231461268,1387.3260494587096,1387.7731574514128,1385.657705378241,1388.7431517626721,1388.4215431554867,1386.2428932309251,1386.9275121246312,1389.168210069144,1383.6230213134213,1385.2390841739782,1386.241501849561,1386.2723455168573,1388.0472980333316,1386.7655886157202,1387.338095605557,1388.047059748069,1387.313958741808,1389.1811706865542,1386.551373607872,1387.6405465462256,1388.3144878289677,1387.744018922379,1386.7335894075572,1386.0677909871313,1390.0267598857743,1387.5100114882641,1386.0212628161846,1386.8386304950843,1387.8038581482106,1386.5936955468899,1386.4327637400947,1387.672815830381,1385.5770807149884,1386.0749085369034,1384.8286836842044,1385.7429112403893,1388.2684935705602,1387.0408280442266,1387.09889002487,1386.772658382733,1388.7705142985956,1388.7923556540782,1385.9016785754166,1387.8008354716405,1388.4096946244665,1387.2055448934786,1387.303384369996,1387.0326519026264,1386.8125086056982,1385.8981268947373,1385.9755877363848,1387.4549137174208,1388.2707924504807,1387.1389910572964,1388.2355093353997,1388.5310857536535,1388.7365637633784,1384.7601887323956,1386.4462943132362,1386.7273256139517,1384.8350840043138,1387.1862696872374,1385.6912765707127,1388.6628127302772,1388.7806734486694,1387.6275926350245,1384.371240368207,1387.934065106807,1386.5386444753897,1385.8000891524593,1389.3355376356537,1389.9342916420785,1388.7330540064013,1385.1255820963213,1387.8215567819523,1386.5685813974098,1386.739148173172,1385.2784071924104,1388.2595169734866,1387.1481137405697,1387.0131686904324,1386.6012888421174,1387.1581457723485,1385.8341925685174,1387.4188459141326,1386.2723460434597,1386.6000722405352,1387.3587972680364,1386.262830364109,1385.5179240787286,1387.0215612083919,1390.146734181474,1386.220221895265,1387.3638816691548,1387.3623707371903,1386.0056129755465,1387.6841282525108,1384.011652819746,1387.5523456482554,1386.6009573790554,1387.146365215233,1387.1379298483762,1384.38231488029,1389.5905437791675,1385.5891050718167,1388.0450014236485,1386.731654810275
0,5,1388.5333142391862,1387.5486535723803,1387.8903184458989,1385.3744226413685,1385.990056515364,1386.9208644102373,1388.1422651907749,1385.8591496054964,1389.0943136278636,1388.2547747632755,1386.845739101876,1386.4029162299812,1388.233077042157,1385.232849394361,1386.3566207647073,1386.6161615346266,1387.678292854371,1387.9248664813153,1387.5362064689616,1387.1299789915577,1387.3131058783886,1387.9718202019046,1387.5212167786754,1386.063003907861,1387.5529981847376,1387.1262422702198,1383.6725338445078,1384.8728788325636,1387.4516919636449,1388.7748470613253,1385.8030385626876,1388.560137084472,1385.3759489417437,1387.6661606143755,1387.766859238673,1387.0226713877194,1388.527954971347,1386.906577895445,1387.8950375183592,1386.000821566796,1387.9813023134313,1387.2362100714126,1386.6336132915906,1387.0041983575823,1388.0274202747855,1386.0050363532691,1385.7951975503513,1386.0230942973808,1385.9583574169976,1389.043937100719,1385.6084869913545,1388.4365738517586,1388.7430054808342,1387.6954291433537,1387.4725695123113,1385.609916315903,1387.2129316426815,1387.0509074705446,1387.442492578799,1386.6156628531378,1387.1830423226406,1388.9478252952072,1386.670473661135,1385.944726477835,1387.048277061669,1386.731581768466,1386.7924444410587,1386.5380108187924,1387.8416821733044,1386.2810075640994,1385.9245063008216,1384.8713450871692,1387.355462593407,1388.289186649493,1387.0919852573636,1387.646497867491,1387.331400810859,1388.7655583026844,1387.3329937764759,1387.1712870473268,1388.1203984662388,1386.8241383320403,1386.5235481539924,1385.7665809622551,1387.4796608270346,1386.9759009614525,1387.0414717835652,1386.8844421963624,1387.0058388617176,1388.9493704554563,1387.294437835354,1387.0809437691003,1388.0674725149574,1387.183351859336,1386.1996964398616,1386.8257744239572,1387.6516073177638,1386.8365417642492,1387.5569356629487,1387.472727182905,1387.2355834237073,1388.4192464101868,1387.6016647832557,1386.0764021401317,1387.4669199258553,1386.7511527080337,1385.7907535151273,1388.3492848114086,1388.0948164781428,1388.5209061535325,1385.868325001092,1387.5158130122627,1385.5255129245443,1388.0281860712573,1386.7792025755286,1387.746451061445,1387.6158255699343,1386.735908460339,1387.662394409318,1389.1168548444502,1386.7850128539492,1385.569813372575,1385.9065694983303,1386.4896804723103,1387.0512218474946,1386.578722254122,1386.8324006020305,1385.2167111657561,1387.835575391933,1387.17905631483,1386.3525852024088,1386.3046301218455,1386.2323683525624,1388.4275497735603,1386.121254655345,1386.8330714757353,1386.5585972393771,1387.2725521395787,1386.6140603596689,1385.3113499097874,1390.0372778314586,1385.4206713393426,1388.7358936753285,1386.0595527711032
0,6,1387.0144554824349,1387.0509131442043,1388.0301605474529,1385.832817052311,1387.387644351895,1388.013364158134,1387.3990183658489,1386.1506806377715,1389.3758721663257,1387.8188278008638,1386.6524736784881,1386.7509814698005,1387.4878218214214,1385.9988783066922,1387.2918277631516,1386.9510295213977,1386.9102627166174,1386.2410286483691,1386.828825710854,1386.775464078306,1387.3161741385254,1386.7616729964477,1387.3079161023738,1385.9916804926088,1385.7198448741565,1388.2790917216435,1385.0197508990982,1385.5610603583916,1386.9233223758138,1388.4475794058396,1386.0270873140719,1387.7806376798953,1386.4356464406378,1386.9313777962889,1387.511595859956,1387.4304450821805,1386.9230050118174,1387.2816069974251,1387.5364553545146,1385.4253853816813,1387.51154583068,1387.273075826595,1387.0496360434868,1387.4973824859062,1388.3812401635626,1387.2369673281219,1387.2230877216548,1387.9261108275487,1387.1348096512716,1387.5951539043003,1386.72861196527,1387.5621732821548,1388.0544443170209,1387.603649502091,1387.2564639861857,1386.4392175738521,1388.2245727514805,1387.436480912084,1388.3432028845539,1387.2864295351628,1387.50032914563,1388.5612987756651,1387.211666242932,1386.0168133742038,1386.9914238367803,1387.8870599834224,1386.7228839369636,1386.8201339976895,1386.773017988107,1386.4261352060844,1386.7498481103719,1385.795011129938,1387.7256478020422,1388.2480109184382,1385.2237712873007,1386.5123581583784,1386.1653443524942,1387.793305705861,1387.3551532171225,1386.2841921932395,1387.1239348941986,1386.8325430619775,1386.6663489077093,1385.3842274855597,1387.3187723292374,1387.150377133892,1386.9299956104298,1388.1493100261891,1386.1223115449102,1387.9127713878086,1386.9036230157594,1387.0154256540395,1386.7521903461306,1386.339907253787,1387.2312105998958,1388.57490687447,1388.447076805915,1386.5003218883576,1387.9349127865958,1387.5558805144485,1387.4453115914694,1388.6846839402324,1387.6352995378147,1388.4950418192122,1388.5402783937689,1386.5058335274482,1385.9128020827923,1387.382628410297,1388.2765692874243,1387.6088535186248,1385.2709595685385,1386.8316662552868,1386.0968617894314,1387.6370155046015,1387.1690921922052,1387.941307784336,1388.0537578287745,1387.3142868510092,1387.4416724904224,1387.5465931836966,1386.5419469578198,1386.5491893914111,1385.1925818519803,1385.7383938993044,1387.7842609248096,1387.6362485169502,1386.103013798004,1386.2821142703256,1386.5906038062237,1387.0659217560365,1386.0725012719904,1386.4734017499438,1386.2464093259123,1388.6409888684127,1386.9323172693012,1385.6284009605579,1385.7883487283218,1388.90517475605,1386.872647652358,1385.3357254894497,1388.1920981374744,1385.819621629602,1388.8622457285999,1386.1421834163466
0,7,1387.71786873694,1388.1020014417034,1388.398472389753,1386.4201435863351,1386.9465251487677,1387.5339177794956,1387.9643372684393,1385.683183562162,1387.7212473275758,1386.6071983236743,1386.7749373850736,1385.7096086265303,1387.8037218324403,1386.6959157174226,1387.1469552137996,1387.5093936980575,1386.1947660749934,1386.3059838569554,1387.5054042174909,1387.7338287113375,1386.467868285984,1387.0059613313506,1388.1473328874017,1386.653215518623,1385.856771410306,1387.4311419758405,1385.258359661258,1387.0338662145343,1386.3526206429651,1388.9254713047328,1387.1591836443324,1386.9022885308923,1387.0844622208683,1387.0557385116992,1388.3146810459482,1386.750682610261,1387.7200371067368,1386.2607561825746,1388.0951913635374,1385.0225233140868,1387.7641749692766,1387.247966339422,1387.0414121455578,1386.332083839841,1387.4063274463276,1387.7372506783427,1386.3487400974982,1387.434473297463,1388.073800928864,1387.1487592029707,1387.4184641023617,1387.8863818469888,1388.0811633942988,1388.3989343199132,1386.7531713407093,1386.2339034097963,1387.0639269658855,1386.937467753771,1388.2792681861763,1387.005362807858,1387.095599575504,1387.5386813724472,1387.5915250775356,1387.1710881334877,1388.0429678144153,1388.045703194424,1386.9882182264064,1387.2154948111279,1386.9776802844083,1386.6822619338998,1387.2387545588288,1385.4976372291942,1386.7125138638849,1387.8669005148047,1386.7181310064407,1387.1969451018897,1386.1651446180945,1386.1815148026403,1386.9528998335543,1386.7128146914743,1387.899696922095,1386.0951821370916,1387.261485183262,1386.7629379192615,1387.1206004237004,1387.0141990256864,1387.6137381696574,1387.7561937265502,1386.821903740254,1386.6711442067474,1386.2522502070856,1387.0690032097484,1387.2020664355377,1385.8390272317768,1386.8390040372783,1387.615470214144,1388.4527517138406,1386.5391719854708,1387.3944371573136,1387.3805265400263,1387.872343123125,1387.6893291547854,1387.5777136020693,1388.1578851327833,1388.691968159696,1386.3179109618823,1386.3805468555959,1386.0659861473891,1386.8116771687053,1387.1709007596062,1385.1358408049969,1387.1550516880327,1386.516965826928,1387.964849174569,1387.5888829283476,1387.5394989319177,1387.6627419740555,1387.6654600029235,1387.641781347856,1387.1716484810815,1387.690902149056,1387.2077272646054,1385.2454269268715,1386.4067293534467,1387.2230241631726,1386.996569165503,1386.7111995076618,1386.3111162017262,1387.3640916364363,1387.6824191714018,1384.913297950076,1385.9531972062705,1386.7536657286553,1387.138402695248,1386.4083242172915,1386.763966635385,1385.909305969031,1387.8050728260093,1387.1640652948488,1386.7011940592129,1388.635026449673,1386.767282591527,1387.0759509108668,1386.7674445297257
0,8,1387.3863637462962,1387.8619451756117,1388.3208384033824,1386.7131505404998,1386.6455298003345,1388.2153963455683,1387.3918116233242,1386.5445664552333,1386.25975259308,1386.9014687154258,1386.2366250392797,1385.5845372600045,1387.1703790140393,1386.64615993843,1386.4759972098961,1387.5158165020803,1387.0849396593146,1386.200829814577,1387.357503294521,1387.439787426726,1386.979776554996,1387.6504398508073,1388.1949753587269,1387.3249091239934,1386.3154694384332,1387.492141176466,1385.8298370756117,1386.497951359408,1387.4946369546124,1388.5972478188262,1386.3573457580762,1387.2794870866285,1387.009840519543,1388.14808281732,1386.5879276041724,1386.2661838222743,1387.0702183282738,1386.7317945892014,1387.4557552165395,1385.8882538679413,1387.2488246065786,1387.0114185848115,1386.30806449493,1387.2373310793482,1386.490203320638,1386.9374105446705,1386.5362607267662,1387.2892948421652,1386.3825239782695,1387.4219790902216,1387.3869847006297,1387.4125234899254,1387.006268637567,1387.9784354344326,1386.890196514081,1387.411548071497,1387.4918613640823,1386.5120977977856,1388.0978856201277,1385.897851885747,1386.7208941892425,1386.9311541271002,1385.8913994457891,1387.0253187945648,1387.7214340710857,1388.7860137355271,1387.217855270102,1387.2886453217002,1387.1868232004224,1386.661023746517,1386.772193966837,1386.5942336682244,1388.1423434581247,1387.130332034698,1386.8938710004843,1387.5159139504447,1386.6329250341394,1387.398605508553,1388.1189192861723,1387.115624660358,1387.324372608343,1387.1713980458587,1386.9167026753682,1387.23477814943,1386.5710780680088,1387.7536753023073,1386.9952322756842,1386.7301394235872,1387.7660208016503,1387.43915030926,1386.2367598931382,1387.1884999024287,1387.6139376380604,1387.4738984585613,1386.4682846672429,1386.68195196221,1387.9089506153202,1386.7328778301996,1386.3719449487683,1387.629255744885,1387.7700926141554,1386.5314282155596,1386.8795227016933,1387.4553850892098,1387.9145169345047,1386.6533107179018,1387.4953698035981,1386.1427196512568,1386.933374357688,1387.027550546147,1387.009107444305,1387.9417007662835,1387.1231245799047,1388.4674963689774,1387.1477594302876,1386.6635480830623,1386.0034404292865,1386.7983898008108,1387.282775229778,1387.4921595179633,1386.6421263011864,1387.8582198678805,1386.1096123072286,1387.0452351032022,1387.8367445208544,1387.5332260573011,1386.5661143735854,1385.5251330602632,1387.7079069597871,1387.2072751057585,1385.1156218953988,1387.9025535657859,1385.8335110874461,1387.3401239195753,1387.1219784193863,1387.9183595551635,1386.3592205864175,1387.5678583893298,1386.5778195723701,1386.9046836995192,1387.8403224159854,1387.6396840556813,1387.2534681746513,1386.9656066669577
0,9,1387.0488508376495,1388.572081715324,1387.7471354149293,1386.972723247659,1386.9643089121246,1387.5487229361686,1387.8778249314676,1386.4013099006906,1386.3554897490326,1387.2039124671346,1386.3904161364774,1386.7628159562198,1387.4392570971802,1387.1320521561145,1386.3995304160337,1387.7450072138552,1387.2516211692343,1385.686966242963,1386.243798673503,1387.4844094498844,1387.009794423555,1387.0878001090782,1387.3356089438046,1387.1113929053263,1386.311228317391,1387.457598915674,1386.2387900739266,1386.5403989080746,1387.4970814646972,1386.9359633930928,1386.7162003295941,1386.9530006717578,1387.033087041637,1387.1883879608822,1386.699079519412,1386.8196449832724,1386.5843291685017,1386.3026831004422,1387.6868982683075,1385.777761095977,1387.1212170118783,1387.6588458026781,1386.5023444618366,1386.3245530595211,1387.2666274129215,1387.687818920062,1387.392000428877,1387.529484148459,1386.8518945700096,1387.161787264706,1387.430681744171,1387.784924393775,1388.4387572562448,1387.860217986721,1386.8788713545339,1386.7012758726737,1387.5467520497002,1386.7960477711651,1387.9454820304268,1386.9444368590675,1386.9734247628767,1387.1683618550153,1386.5288930862855,1387.6181840542492,1387.5296673109035,1387.6577176227418,1387.1660727436306,1387.1572593343176,1386.2521832516018,1386.7053021230786,1387.7396138431222,1386.807412214366,1387.786937793665,1386.8539776936427,1387.1060196693313,1387.532861675787,1386.8409827779167,1386.8106493134949,1388.104315104055,1387.1393171187208,1387.4890876228812,1386.782428107943,1387.4472772191214,1386.8731921874414,1386.8929355039347,1387.5258608300012,1386.7324659170654,1387.1631037628902,1387.4105759833335,1386.9761537590907,1386.3688997476684,1386.447215532258,1387.4478719392473,1386.9319543971428,1386.2181269647792,1387.0751916116433,1387.5085191986727,1386.0644369446097,1386.977782490202,1387.903005472629,1388.082634481041,1387.4872882316154,1387.7022896808762,1387.2943414702866,1386.6995671034897,1387.2312964679718,1387.3657829712206,1386.540779675202,1387.5188879262278,1387.210815129118,1386.14581967647,1387.6786332504728,1387.001730822684,1387.6312748501207,1387.082211718714,1386.8666111968957,1386.6445099260236,1386.5315674788046,1387.285757305016,1386.9798909074386,1386.2642224537165,1388.1183358213254,1386.4650278346824,1386.8143136356193,1387.3452692840162,1388.2524765177204,1386.288242654166,1385.0328524677802,1387.3671886799002,1386.8701480153072,1386.0152681116576,1387.4525624158343,1386.4525192307894,1386.9052008641859,1386.7409503824372,1388.1878652393532,1386.8028406205374,1387.552718973873,1386.613502363217,1386.1287890238245,1387.2483124310097,1387.4610556153903,1388.720009655906,1386.9986636764659
