Iteration,Mean,Stdev,Run-0
0,0.18,0.0,0.18
1,1.774,0.0,1.774
2,2.331,0.0,2.331
3,2.455,0.0,2.455
4,2.579,0.0,2.579
5,2.579,0.0,2.579
6,2.628,0.0,2.628
7,2.628,0.0,2.628
8,2.668,0.0,2.668
9,2.668,0.0,2.668
10,2.672,0.0,2.672
11,2.672,0.0,2.672
12,2.704,0.0,2.704
13,2.704,0.0,2.704
14,2.706,0.0,2.706
15,2.706,0.0,2.706
16,2.723,0.0,2.723
17,2.723,0.0,2.723
18,2.737,0.0,2.737
19,2.737,0.0,2.737
20,2.744,0.0,2.744
21,2.744,0.0,2.744
22,2.753,0.0,2.753
23,2.753,0.0,2.753
24,2.772,0.0,2.772
25,2.772,0.0,2.772
26,2.778,0.0,2.778
27,2.778,0.0,2.778
28,2.778,0.0,2.778
29,2.778,0.0,2.778
