Plan ID,Plan Scores,Run-0
0,1.0,74
1,0.006944444444444444,300
2,0.006944444444444444,285
3,0.006944444444444444,278
4,0.06666666666666667,8
5,0.06666666666666667,9
6,0.06666666666666667,7
7,0.03333333333333333,14
8,0.03333333333333333,13
9,0.03333333333333333,12
