Plan ID,Plan Scores,Run-0
0,1.0,20
1,0.006944444444444444,297
2,0.006944444444444444,281
3,0.006944444444444444,267
4,0.06666666666666667,36
5,0.06666666666666667,17
6,0.06666666666666667,25
7,0.03333333333333333,20
8,0.03333333333333333,21
9,0.03333333333333333,16
